Datetime,Ticker,Industry,Revenue,Cost of Revenue,Gross Profit,Other Operating Income,Operating Income,Non-Operating Income Loss,Pretax Income,Income Tax Expense,Net Extraordinary Losses,Net Income,"Basic EPS, GAAP",Diluted Weighted Avr # of Shares,"Diluted EPS, GAAP",EBITDA,Trailing 12M EBITDA Margin,Gross Margin,Operating Margin,Profit Margin,Dividends per Share,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Non-Cash Working Capital,Change in Accounts & Notes Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Cash from Operating Activities,Change in Fixed & Intangible Assets,Acquisition of Fixed & Intangibles,Other Investing Activities,Cash from Investing Activities,Dividends Paid,Cash from Repaid Debt,Cash from Repurchase of Equity,Other Financing Activities,Cash from Financing Activities,Net Changes in Cash,Free Cash Flow,Free Cash Flow per Basic Share,Price to Free Cash Flow,Cash Flow to Net Income,"Cash, Cash Equivalents & STI",Accounts & Notes Receivable,Inventories,"Property, Plant & Equip",LT Investments & Receivables,Other LT Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,ST Debt,Other ST Liabilities,Total Current Liabilities,LT Debt,Other LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Share Capital & APIC,Other Equity,Equity Before Minority Interest,Total Equity,Total Liabilities & Equity,Net Debt,Cash Conversion Cycle,Number of Employees,Last Price,Sales Actual,Net Income Actual,Enterprise Value,Price to Book,P/E,Shares Outstanding,Capital Expenditures,Personal Consumption Expenditures,CPI Urban Consumers YOY,ISM Manufacturing,Change in Nonfarm Payrolls,Unemployment Rate,Housing Starts,US Trade Balance
2009-08-10,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.2847,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.883,8337,1229,116437.9388,5.6994,18.7608,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-11,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.1208,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.815,8337,1229,114744.8451,5.634,18.5456,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-12,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.3359,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.904,8337,1229,116966.4707,5.7198,18.828,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-13,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.6056,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.015,8337,1229,119752.4608,5.8274,19.1822,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-14,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.4634,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.956,8337,1229,118283.3213,5.7707,18.9954,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-15,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.4634,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.956,8337,1229,118283.3213,5.7707,18.9954,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-16,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.4634,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.956,8337,1229,118283.3213,5.7707,18.9954,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-17,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,13.8398,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.7,8337,1229,111842.3987,5.5219,18.1765,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-18,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.2223,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.857,8337,1229,115792.9507,5.6745,18.6788,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-19,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.2743,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.879,8337,1229,116330.4407,5.6952,18.7472,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-20,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.4243,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.94,8337,1229,117880.2038,5.7551,18.9442,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-21,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.675,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.044,8337,1229,120469.1142,5.8551,19.2733,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-22,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.675,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.044,8337,1229,120469.1142,5.8551,19.2733,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-23,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.675,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.044,8337,1229,120469.1142,5.8551,19.2733,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-24,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.6611,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.038,8337,1229,120325.7836,5.8495,19.2551,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-25,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.6906,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.05,8337,1229,120630.3613,5.8613,19.2938,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-26,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.518,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.979,8337,1229,118847.6859,5.7925,19.0672,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-27,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.6949,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.052,8337,1229,120675.1521,5.863,19.2995,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-28,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.747,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.073,8337,1229,121212.6422,5.8838,19.3679,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-29,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.747,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.073,8337,1229,121212.6422,5.8838,19.3679,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-30,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.747,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.073,8337,1229,121212.6422,5.8838,19.3679,25082.87,-246,0.09,-2.1,49.7,-340,9.5,594,-33.307
2009-08-31,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.5874,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.008,8337,1229,119564.3393,5.8201,19.1583,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-01,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.3349,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.904,8337,1229,116955.7209,5.7194,18.8267,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-02,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.3246,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.899,8337,1229,116850.0145,5.7153,18.8132,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-03,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.4434,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,5.948,8337,1229,118077.2835,5.7627,18.9692,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-04,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.7695,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.083,8337,1229,121445.5545,5.8928,19.3975,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-05,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.7695,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.083,8337,1229,121445.5545,5.8928,19.3975,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-06,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.7695,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.083,8337,1229,121445.5545,5.8928,19.3975,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-07,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.7695,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.083,8337,1229,121445.5545,5.8928,19.3975,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-08,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.9967,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.176,8337,1229,123792.5945,5.9834,19.6959,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-09,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.8415,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.112,8337,1229,122189.0824,5.9215,19.492,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-10,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.9646,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.163,8337,1229,123461.1423,5.9706,19.6538,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-11,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.9299,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.149,8337,1229,123102.8155,5.9568,19.6082,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-12,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.9299,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.149,8337,1229,123102.8155,5.9568,19.6082,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-13,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,14.9299,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.149,8337,1229,123102.8155,5.9568,19.6082,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-14,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,15.0652,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.204,8337,1229,124500.2897,6.0108,19.7859,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-15,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,15.1901,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.256,8337,1229,125790.2659,6.0606,19.9499,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-16,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,15.772,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.495,8337,1229,131801.1964,6.2928,20.7141,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-17,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,16.0044,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.591,8337,1229,134201.9854,6.3855,21.0194,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-18,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,16.0452,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.608,8337,1229,134623.0192,6.4018,21.0729,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-19,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,16.0452,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.608,8337,1229,134623.0192,6.4018,21.0729,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-20,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,16.0452,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.608,8337,1229,134623.0192,6.4018,21.0729,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-21,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,15.9584,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.572,8337,1229,133727.2025,6.3672,20.959,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-22,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,15.9983,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.589,8337,1229,134139.2782,6.3831,21.0114,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-23,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,16.0868,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.625,8337,1229,135053.0113,6.4184,21.1276,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
2009-09-24,AAPL,Technology,9734,5751,3983,0,2632,-60,2692,864,0,1828,0.0732,25456.48,0.0718,2814,28.1373,40.9184,27.0392,18.7795,0,182,392,202,11,-132,34,-68,879,-977,2270,-272,-272,-1067,-1339,0,0,243,-35,208,1139,2024,0.0809,15.9411,1.2418,24222,2686,380,2653,6899,3418,12970,48140,8126,0,8535,16661,0,5591,5591,22252,7957,53,25888,25888,48140,-31121,-35.8965,6960,6.565,8337,1229,133548.0391,6.3602,20.9362,25082.87,-246,0.15,-1.5,53.4,-183,9.6,586,-31.674
